1108939,7651010,20.426749234331286
1108939,2846462,19.779182408264
1108939,5291621,19.502912155505918
1108939,7575369,19.278680984048098
1108939,5970931,19.23396014609322
1108939,7000936,19.159374427035207
1108939,7880690,19.159374427035207
1108939,3130232,19.04596251663729
1108939,5163856,19.012835747089962
1108939,1957452,18.70450293787461
1108939,5203394,18.697144805850634
1108939,7724054,18.602871197866897
1108939,6238857,18.361885992649526
1108939,8181777,18.333981472514953
1108939,2068541,18.2879501257011
1108939,2764268,18.2614559659687
1108939,5553585,18.2614559659687
1108939,7274049,18.234551161109497
1108939,7423808,18.19921424245197
1108939,4631244,18.100447157038097
1108939,4799672,17.998100528223485
1108939,2453260,17.9683601135656
1108939,1742847,17.941656079307922
1108939,2194177,17.938629235158935
1108939,5696659,17.893812818153222
1108939,4404545,17.83886672068753
1108939,4326783,17.838243846991457
1108939,1835131,17.838243846991457
1108939,6871640,17.781746149965038
1108939,1231448,17.728736622245098
1108939,6707713,17.70042300472747
1108939,1224789,17.615176401833743
1108939,6669588,17.601473596625283
1108939,6551140,17.583745965108502
1108939,6758075,17.550463683986
1108939,2735037,17.49661904364822
1108939,3506104,17.467927508603793
1108939,6788178,17.459278875520376
1108939,1448805,17.39268444315354
1108939,6950182,17.342688923322054
1108939,1667520,17.336611511909247
1108939,8596285,17.248856592264325
1108939,6663340,17.24685977889986
1108939,160716,17.17899287736924
1108939,3283059,17.176147743918413
1108939,8629183,17.09651874241609
1108939,6849948,17.070035062775624
1108939,6273537,16.979017611769507
1108939,7889053,16.979017611769507
1108939,119359,16.96531988710579
1108939,4228762,16.96531988710579
1108939,4537644,16.86316467252437
1108939,7352917,16.748924759571825
1108939,2441913,16.748924759571825
1108939,7634011,16.748924759571825
1108939,6679352,16.748924759571825
1108939,5696660,16.733399084440624
1108939,7865321,16.68612382354387
1108939,2152036,16.636263716598663
1108939,6088457,16.636263716598663
1108939,1231450,16.636263716598663
1108939,7628746,16.636263716598663
1108939,4261388,16.636263716598663
1108939,5553584,16.559917209057787
1108939,2464262,16.55987279400378
1108939,140444,16.52514835976818
1108939,2044726,16.461730760961512
1108939,226281,16.415546442971188
1108939,140445,16.415546442971188
1108939,7102724,16.415546442971188
1108939,3259017,16.36625148147224
1108939,6327128,16.336124955118397
1108939,4036410,16.3074266245681
1108939,652415,16.3074266245681
1108939,8269661,16.269133316989816
1108939,8027461,16.269133316989816
1108939,6270008,16.20785926039694
1108939,4036414,16.200758435547574
1108939,5696656,16.095512249031398
1108939,832229,16.0815920712737
1108939,2174238,16.081292789544683
1108939,8451903,15.99165925105942
1108939,7340851,15.95827474806535
1108939,362422,15.957277040791846
1108939,269909,15.834869244099096
1108939,6384444,15.834869244099096
1108939,4310249,15.834869244099096
1108939,1821213,15.808056552617142
1108939,1622855,15.788021462669548
1108939,2695509,15.752066810151037
1108939,7577156,15.714325124318247
1108939,5535163,15.714325124318247
1108939,241978,15.714325124318247
1108939,1979870,15.706819667243106
1108939,7152561,15.682057850840781
1108939,7654081,15.595602440871563
1108939,7911117,15.595602440871563
1108939,6707716,15.584805716743077
1108939,3357548,15.569764451791094
1108939,3445023,15.47866022012996
1112389,4337251,31.7945374894348
1112389,8138765,30.44044044024055
1112389,4931198,29.452852461728753
1112389,8138768,29.2372346334599
1112389,5892677,28.804487343860444
1112389,4337253,27.64104387787339
1112389,8138763,27.015578802864784
1112389,8138769,26.99632642054904
1112389,7817890,26.806567552945058
1112389,7119576,25.87582143362805
1112389,5892681,25.573720935761543
1112389,8138767,24.969335441874456
1112389,952750,24.39052167409582
1112389,5892684,24.282279819484575
1112389,3394196,23.838691659887616
1112389,8138766,23.535457616560553
1112389,7651152,23.423439075756576
1112389,6780773,23.345257568520676
1112389,6780774,23.260150345743888
1112389,5892680,23.0129530214379
1112389,6064417,22.5953629542864
1112389,7651153,22.562968158586656
1112389,8138762,22.472897074058373
1112389,5892682,22.408811376846355
1112389,6746142,22.197515769452103
1112389,4931197,22.1474353885378
1112389,8060371,21.97728625169667
1112389,4337245,21.939986043920793
1112389,8060368,21.907236207448438
1112389,4790816,21.885394529539354
1112389,2472193,21.821545547967233
1112389,6064419,21.740333173760156
1112389,6064420,21.740333173760156
1112389,6064418,21.740333173760156
1112389,2086170,21.642533063616998
1112389,8060375,21.64175716795736
1112389,2086171,21.632352333181803
1112389,4855805,21.585209148320537
1112389,6780771,21.391126346999503
1112389,4790809,21.171017130547423
1112389,1904447,21.042145818269887
1112389,3904149,20.966089430991772
1112389,190722,20.899401427809916
1112389,1357130,20.71275246814009
1112389,6780768,20.509123234501764
1112389,4076,20.31205881284458
1112389,7523035,20.286548059676793
1112389,6667097,20.247870213400674
1112389,7558109,20.213432063793476
1112389,4284832,20.183450973508528
1112389,6199112,20.14601451406237
1112389,3394193,20.140018285478106
1112389,3394197,19.789627090913847
1112389,5222233,19.78647160083382
1112389,452838,19.75850928698911
1112389,452842,19.75850928698911
1112389,452836,19.75850928698911
1112389,452837,19.75850928698911
1112389,452841,19.75850928698911
1112389,8060373,19.63675246542852
1112389,6766060,19.566905754318856
1112389,6766797,19.56383046985733
1112389,7120135,19.562591075538446
1112389,4284833,19.54758859730271
1112389,5290393,19.441493849040256
1112389,6064416,19.43098436347524
1112389,7523036,19.37938883082927
1112389,7523033,19.33288871291529
1112389,5974814,19.3110509336964
1112389,8097868,19.304695147676597
1112389,4337249,19.239403633785923
1112389,164786,19.195431879419715
1112389,4284834,19.179291357373327
1112389,7523038,19.134886533656974
1112389,6832274,19.104372576340637
1112389,7181880,19.09382446017096
1112389,7523034,19.074721925662118
